class,x1,x2
1,-9.279496121,-4.699522258
3,-5.687452727,-2.286258778
3,-6.372771423,-0.710545838
0,-1.846138899,4.349665388
2,-7.942129045,-8.197388904
3,-7.491620706,-3.257688601
2,-7.300194553,-7.098359652
2,-8.105845031,-10.18539543
0,-2.536841425,3.538702646
2,-7.046564919,-8.276623615
0,-0.705064239,4.50223664
2,-4.980759336,-7.772484651
3,-5.957173872,-3.749281637
1,-12.16842356,-4.568840187
1,-7.847358696,-3.011482372
1,-10.02764838,-4.662285261
0,0.175157721,4.970872724
3,-5.83080654,-2.060117893
3,-4.715450173,-1.65819576
1,-10.44518578,-3.764765635
1,-10.69936104,-4.360718233
2,-7.540137457,-8.459862485
0,-1.165218255,2.912296104
0,-1.158130316,3.927875795
3,-8.153995808,-2.513326614
3,-6.457711551,-1.895329931
3,-8.318344898,-1.145831566
0,-1.374811795,4.668957314
1,-9.103928398,-3.004080461
1,-9.570788175,-4.311937345
1,-9.407218637,-2.87597198
2,-8.158186092,-7.92877737
1,-10.88704342,-3.832093594
2,-6.398638384,-8.941558373
2,-7.420714487,-5.258841913
0,0.245098802,5.517546567
3,-5.106507685,-3.804847997
3,-6.117719489,-4.516108443
0,-2.385157025,3.538721191
2,-6.483643912,-9.343879338
0,0.150975008,3.100762946
3,-7.771622517,-2.287592006
2,-8.630657029,-8.361107942
3,-5.535680337,-3.196778094
0,-1.484392177,4.353006176
1,-10.92939407,-5.02105089
3,-6.591807225,-3.25252092
2,-6.304630437,-8.950292004
2,-6.279819706,-9.19498091
1,-9.694122745,-4.754135587
1,-9.814078929,-4.039775421
0,-0.823555187,5.94984898
3,-7.148284881,-2.184165935
0,-1.775545091,4.2310309
1,-10.74335655,-3.905297841
1,-9.069422289,-3.86995971
3,-6.938547778,-2.60904854
2,-6.028639408,-9.308944059
1,-9.678740678,-3.688480922
2,-5.860888605,-7.892428039
2,-7.834265808,-8.40753882
0,-1.812796068,1.973981356
3,-5.98662401,-2.302602985
3,-7.004760978,-4.680001841
2,-6.822471431,-7.839266362
0,-0.773734107,4.596351518
2,-8.618664794,-8.836075949
3,-6.419015399,-2.296407773
0,-2.330222192,4.784053655
2,-6.310519114,-8.731982038
1,-7.613307365,-4.027845963
3,-7.114445468,-2.751651217
2,-6.532594004,-8.470817432
3,-5.739086008,-3.337637281
2,-8.910878736,-7.256821162
3,-6.661846439,-5.161633551
2,-6.525628361,-9.357705541
0,-1.450463229,5.961505863
3,-6.977336314,-3.756723976
2,-7.399936241,-7.772555927
2,-7.287101659,-7.244888414
0,-1.781713921,3.725638295
1,-10.61891984,-4.269587875
2,-5.980930205,-8.166323516
3,-6.413677138,-0.43664578
3,-4.394065018,-0.787501697
3,-6.240321289,-3.424266042
2,-7.438358639,-9.474334678
1,-8.667206388,-3.963438316
1,-10.84162399,-5.126758454
1,-11.31191354,-4.195150413
1,-8.603631461,-4.542128155
0,-1.98197711,4.022435514
3,-7.743114432,-2.098154202
2,-7.300467836,-9.044485744
2,-6.364782666,-9.203837464
0,-1.209404393,6.171824969
3,-6.476983413,-2.39270309
0,-1.04483363,4.057505678
3,-6.39460481,-4.011012054
3,-6.118623183,-4.688424553
2,-7.038750204,-7.6240168
1,-9.537930803,-4.159679459
1,-10.84516504,-3.1684439
3,-4.683951429,-3.854466354
0,-0.80627772,4.266778138
1,-9.314356249,-3.344768497
0,-1.512794643,4.978294748
3,-6.850364656,-1.511494057
3,-6.107616658,-3.140985329
3,-6.060978045,-1.29880953
3,-6.107789964,-2.654462383
2,-7.414663846,-7.884700936
2,-6.006753449,-8.174287491
0,-1.116914611,2.448320783
2,-6.787743352,-6.925319406
2,-6.312120718,-8.368879371
2,-5.468678704,-8.498202225
1,-11.07023781,-3.663307183
1,-9.350337388,-2.566522953
0,-2.082416867,4.492954275
2,-6.998489484,-7.612625873
0,-0.498119924,4.378960483
2,-6.804054906,-7.893740398
2,-6.933789984,-7.80414442
0,-2.896413282,5.282328796
3,-4.283280522,-1.789156276
2,-6.13048681,-9.23620571
1,-9.96509702,-5.230984882
2,-8.841055626,-7.24214567
0,-1.230033766,3.799491471
3,-6.853985874,-4.22927346
2,-7.984656154,-6.458768085
2,-5.072677448,-8.012340802
0,-1.827758746,4.232309525
3,-5.787655749,-2.200095319
1,-11.08724751,-3.414210325
2,-5.32420712,-7.606659002
0,-1.846129678,4.304743996
3,-6.366816872,-3.739340747
2,-6.985160222,-9.149967876
2,-6.976599873,-8.644826732
3,-5.300566141,-3.278575426
2,-7.903559591,-9.362328563
1,-9.72160975,-4.200365038
0,0.085251858,3.645282968
2,-7.22806576,-7.877979235
1,-11.16293051,-4.378767572
0,-0.813399258,3.546973928
0,-1.503296056,4.216268844
3,-4.914418977,-2.702410552
0,-0.498274213,5.476455408
2,-7.141989141,-7.945402837
0,-1.948557249,4.014673629
2,-6.306622752,-7.749504028
1,-9.002008562,-4.5818111
2,-8.176255116,-5.851593602
3,-4.979544759,-3.385400994
3,-6.528415093,-3.546448127
3,-6.219498419,-2.682968342
2,-8.841205523,-8.955175188
3,-5.978181656,-1.232814532
2,-7.17167582,-8.87843195
2,-8.458439151,-9.027768625
3,-4.592317656,-2.886598288
1,-9.697661245,-4.516821458
2,-7.659558441,-9.404618861
3,-5.180064016,-2.278617856
3,-5.494946368,-1.421007226
2,-6.666810396,-8.948667039
0,-1.393917503,4.14602381
3,-7.347460877,-2.47532915
0,-1.539400953,5.023692979
1,-8.349161414,-2.494575337
1,-10.62416905,-5.271871059
2,-7.010845227,-8.96669991
2,-7.053564177,-6.462218086
1,-8.988622241,-3.84137586
0,-4.073062907,2.628923493
1,-8.161842958,-3.766059853
2,-7.715226514,-8.078709862
1,-9.240384379,-4.026240793
0,-1.691377079,4.518977611
3,-7.048016281,-2.33826298
2,-6.974501937,-7.877919825
2,-6.483142895,-8.729834991
1,-10.37683211,-2.155429181
2,-7.099092984,-8.434727425
1,-12.19677049,-3.02319155
2,-6.970709026,-9.202588426
3,-8.350459702,-4.328133496
0,-0.653873226,4.760057085
0,-0.979490066,4.08668827
2,-6.628700668,-6.9447855
2,-7.423902791,-10.63812351
0,-0.439685527,3.272697833
0,-2.708627651,4.723148764
3,-5.391413339,-3.876550549
2,-6.297769087,-9.846576813
1,-8.820642283,-2.31329118
2,-7.653528282,-8.145600656
2,-6.968142829,-7.083727104
1,-9.349787691,-5.304997933
1,-9.789359582,-4.681698633
3,-7.914634534,-2.113446846
0,-1.221393559,5.528818191
3,-5.512289302,-2.942288759
2,-6.808829798,-8.868460245
2,-6.748612902,-8.771669327
0,-2.125714763,5.791481212
3,-7.411709595,-1.000303655
1,-10.77318294,-2.05583774
3,-5.65996,-3.09197803
3,-5.720780599,-3.627984351
2,-5.761306732,-8.014632626
2,-7.853158645,-9.371201484
2,-6.870568996,-8.200465683
3,-6.882510876,-2.358971848
1,-9.664597953,-5.985888336
0,-0.385803976,6.373591618
2,-7.903332474,-9.459061058
0,-0.850715546,6.196244552
