class,x1,x2
2,-6.915455114,-10.42173797
2,-6.394119278,-9.197419874
1,-10.70702584,-6.063944713
0,-3.796060419,6.347763339
1,-11.94842318,-3.201613961
0,-3.101455304,2.219003178
0,-2.089137279,3.100158394
2,-7.273204232,-4.175018585
2,-7.952991096,-8.07873905
2,-5.830740625,-11.03635894
0,-1.458487611,6.209572162
1,-11.16155474,-5.46174438
0,-2.913634126,4.567882276
1,-10.60681886,-4.985959862
1,-8.907692555,-4.511288459
1,-10.52135305,-3.594781489
1,-9.531776773,-4.141519338
2,-6.088360425,-7.37046085
0,0.080947949,4.960728943
2,-5.122005663,-8.598151407
2,-6.357848233,-7.842285295
0,-0.677689677,4.329707197
1,-10.0202136,-4.115697701
0,-0.73175121,3.741731973
2,-7.530727673,-11.48832208
2,-8.322898295,-9.966878793
2,-6.633731832,-9.296505347
0,-0.789064737,2.946588491
1,-10.33307483,-5.560418368
2,-8.610968201,-7.78936683
1,-9.856452767,-5.52738903
2,-7.348725231,-8.517560683
1,-9.236835127,-4.128199683
0,-2.468108776,5.372639851
0,-1.244810949,3.306582463
2,-5.30002568,-9.647355195
0,-0.732581605,4.13022538
1,-10.16616113,-2.747164271
1,-10.44910858,-3.576384099
2,-6.52858454,-6.749265743
1,-11.74740873,-5.427457002
0,-2.25524843,5.735624749
1,-9.970236606,-4.138441812
1,-10.88972689,-5.830434683
0,-1.128754266,4.126057344
2,-7.741038446,-8.029683394
2,-8.054641243,-10.13911202
2,-8.164093339,-8.921952043
0,0.091052843,4.346986819
1,-10.39038505,-5.202418817
2,-6.203345715,-8.173693493
0,-1.362110326,4.585002838
1,-8.596119443,-5.577814956
1,-6.795885165,-3.993795131
2,-7.523603626,-10.8514858
2,-7.132956019,-11.8326079
2,-5.892903919,-8.873280209
2,-7.375116839,-9.817306839
2,-5.422784549,-6.9379767
1,-10.22449124,-2.435804629
0,-2.793054054,7.183646711
2,-6.88901741,-8.858638021
1,-7.539379108,-5.520845831
1,-10.9996076,-3.945940384
0,-1.125984014,5.680870136
1,-9.780231513,-0.926165769
1,-8.963323278,-4.325044807
2,-4.541165009,-7.849947349
2,-7.514162684,-6.85857569
2,-9.225279858,-10.21085514
1,-9.643727532,-2.32912894
1,-11.76930685,-2.846268019
1,-10.48782933,0.287601144
0,-3.645178023,4.730989305
0,-0.153420249,5.715998625
0,0.533602,1.316278805
2,-7.798508748,-7.285171095
2,-8.35311691,-9.178134182
2,-8.068225433,-6.919782499
0,-1.763552951,4.243901768
2,-7.29985491,-5.548393168
0,-0.151029885,4.936840693
2,-6.8306233,-10.55268675
2,-5.228218223,-7.947681209
1,-9.288677028,-3.046677927
0,-2.591437562,5.982411842
1,-11.04442735,-4.820837123
2,-6.728493292,-10.43141859
0,-2.964572241,4.960275573
1,-13.22427724,-3.748897039
0,-1.68628623,3.50628167
2,-6.481886053,-8.028143602
2,-4.722302077,-5.116229249
2,-6.027300895,-9.350748227
2,-9.460847928,-4.817496882
1,-10.03856472,-5.52105701
1,-7.375169554,-3.238922824
0,-2.945805143,3.005217104
1,-8.922686038,-4.241013812
2,-7.202394983,-8.256615634
1,-10.68918606,-2.200841298
1,-9.865658359,-5.065988895
1,-9.156335416,-5.335837129
0,-1.108712185,6.255838657
1,-9.830417686,-5.860100132
0,-3.32971406,4.305374831
1,-10.20266965,-5.999150584
1,-11.97605774,-2.685208904
0,0.012014559,3.526703961
2,-6.883971547,-8.414850022
1,-8.673513904,-1.703460802
0,-3.306684624,5.544445463
1,-9.872562712,-3.052756803
0,1.417200258,5.284982869
2,-6.014688815,-8.558281783
1,-9.623023793,-5.689623804
1,-9.725958869,-5.140649196
0,-1.824547141,4.419313287
2,-9.869672993,-6.86581684
1,-13.03702213,-3.951766392
1,-10.18559386,-4.572840055
0,-0.456768358,4.476340816
2,-8.43282787,-9.360266594
1,-8.254026423,-4.649789701
2,-7.308627985,-8.882935133
2,-3.845278912,-4.948619876
2,-7.891195658,-8.629427361
0,-5.431946843,5.628427391
0,-0.361448462,0.954181824
1,-9.130096699,-5.297544202
1,-13.05156616,-4.944711261
0,-3.719235886,4.879228957
0,-2.711576545,3.600655333
2,-6.443531385,-9.282300558
0,1.045823566,3.727702409
2,-9.164916514,-10.10482722
0,-2.037071217,4.980562629
1,-8.41814894,-3.015521267
0,-1.198563305,4.508537921
2,-6.701266055,-7.68228549
2,-5.030852527,-8.29746545
2,-11.17359479,-7.387755637
2,-4.998382259,-7.19880221
2,-9.818730746,-7.64469041
2,-6.047637336,-6.752195191
2,-6.322175816,-9.19773588
2,-7.7783573,-9.006974938
2,-5.752388098,-9.727281803
1,-13.29629949,-2.558113051
1,-8.371784536,-3.972991664
2,-8.941698053,-9.906637495
2,-6.420900407,-7.7616661
2,-7.282071855,-8.411565588
0,-2.443094604,3.852606016
2,-6.154979718,-7.580644305
0,-1.373186679,7.556872574
1,-11.28745304,-4.610210864
1,-11.81717496,-2.790128287
2,-8.847519091,-6.850717533
2,-8.572029096,-7.021003003
1,-7.973870986,-5.866019344
0,0.980813934,4.315511131
1,-12.18521641,-2.526275829
2,-7.115476465,-8.279669505
0,-1.150328198,4.845886557
0,-2.548251834,0.949127962
2,-7.244595739,-9.536567997
1,-8.85781435,-6.153583272
2,-9.223673722,-9.493643317
0,-5.121617676,4.89709248
2,-6.620327676,-8.153216836
1,-7.351284915,-6.034565449
1,-12.78850861,-5.891763479
2,-6.607339008,-6.373631461
0,-0.650630284,8.049805323
0,0.337625763,3.975528074
2,-7.187435586,-11.14834641
2,-8.886442229,-8.668478143
0,-2.134911701,5.367968668
0,-2.15313723,6.427148066
2,-6.895545454,-9.489647912
1,-11.32336948,-3.505096019
2,-8.505401784,-9.419098003
2,-7.762661704,-5.464743621
1,-10.42229181,-5.892454651
0,-0.817102761,6.678615443
0,-0.867634074,2.064810033
2,-8.060510191,-7.433622726
0,-2.01647281,6.139421698
2,-7.928235509,-5.787291002
1,-11.5877639,-5.119894975
1,-11.37737346,-1.411658518
0,-0.667038291,5.886018139
2,-6.496058035,-10.06522084
0,-1.114538028,2.936909582
2,-7.759658387,-10.14938193
2,-4.499087556,-9.461712856
1,-10.29546298,-4.074259039
1,-8.563897533,-3.561245494
2,-9.070984569,-6.765289199
2,-8.049252688,-7.733885165
0,-0.755006041,4.878137769
0,-1.69648534,3.24374744
2,-5.840898453,-8.383699092
0,-0.959595005,5.957020171
0,-5.849187406,7.312783089
1,-10.19527085,-0.694849353
0,-2.020610659,3.12298278
0,-3.321128659,4.379912392
